jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-02-22,1006.801,930.5700000000002,187.452,1101.3129999999999,714.996,176.88099999999997,881.583,128.982,405.788,504.351,257.959,105.217,320.88899999999995,1089.071,1093.607,764.8399999999999,156.98499999999999,72.053,670.453,93.419
2018-02-23,1001.1450000000002,929.16,183.255,1101.479,719.0210000000001,176.311,879.653,111.5,421.992,503.514,255.55900000000003,105.42699999999999,323.904,1088.013,1093.5410000000002,765.524,158.208,90.972,663.0169999999999,96.735
2018-02-24,1000.253,919.6690000000001,179.46800000000002,1091.925,716.0079999999999,175.298,873.5930000000001,132.61900000000003,409.746,498.81499999999994,242.05300000000003,95.90599999999999,324.936,1085.9379999999999,1091.597,766.8699999999999,157.835,73.465,658.0859999999999,82.928
2018-02-25,993.909,921.0290000000001,181.845,1087.223,711.808,167.81600000000003,868.059,117.109,408.68399999999997,495.173,235.846,97.006,323.257,1078.951,1087.1170000000002,760.5350000000001,150.508,72.657,655.123,80.805
2018-02-26,1005.6750000000001,921.893,180.751,1089.273,710.1529999999999,165.472,874.1750000000001,134.465,406.463,497.508,251.859,104.387,318.768,1085.574,1087.1580000000001,757.115,148.231,71.573,653.744,82.762
2018-02-27,1008.5219999999999,911.7930000000001,181.322,1083.406,703.371,160.623,877.7360000000001,124.28399999999999,400.391,491.79499999999996,252.90200000000002,91.583,311.08200000000005,1072.388,1098.118,753.6350000000001,141.977,65.703,647.215,77.295
2018-02-28,1004.475,910.1129999999999,169.548,1079.1589999999999,701.649,158.85399999999998,873.4430000000001,125.76700000000002,392.299,486.89700000000005,246.76500000000001,81.933,306.166,1067.499,1079.125,748.942,140.61700000000002,60.16799999999999,647.212,75.306
2018-03-01,1001.555,908.746,165.661,1070.568,699.508,150.863,863.591,124.75999999999999,396.24,486.10299999999995,243.423,83.815,301.865,1067.5520000000001,1073.97,748.0120000000001,133.104,62.412,643.85,66.17399999999999
2018-03-02,1005.65,910.1959999999999,169.332,1070.8329999999999,697.694,149.019,872.857,128.011,401.21599999999995,487.19700000000006,237.39000000000001,89.749,305.258,1067.774,1072.658,749.228,136.714,67.275,642.172,72.01599999999999
2018-03-03,997.57,910.783,165.50799999999998,1075.847,700.901,145.451,862.756,123.02499999999999,398.691,487.097,240.581,89.741,301.49199999999996,1065.356,1071.323,746.9010000000001,140.394,68.64099999999999,639.617,67.60199999999999
2018-03-04,1005.3590000000002,915.844,173.83399999999997,1082.691,702.3739999999999,159.715,876.97,125.673,405.046,491.316,247.484,91.554,309.12,1074.9799999999998,1077.966,752.089,144.1,68.517,648.8810000000001,72.55700000000002
2018-03-05,1007.1419999999999,920.0360000000001,172.934,1082.764,702.04,162.16,876.043,126.26800000000001,404.599,494.078,250.13200000000003,92.596,309.924,1072.625,1080.201,750.5039999999999,140.427,69.933,649.98,76.083
2018-03-06,1006.831,922.0139999999999,175.74800000000002,1084.5249999999999,703.073,163.34500000000003,876.034,129.09799999999998,406.785,496.689,249.696,97.04400000000001,311.22499999999997,1072.967,1081.3270000000002,753.7570000000001,147.035,78.144,654.048,77.942
2018-03-07,1009.8430000000001,921.116,178.97000000000003,1086.025,702.9870000000001,166.115,879.473,133.606,408.481,494.31800000000004,244.683,96.625,312.412,1071.855,1078.8719999999998,754.795,143.909,73.205,648.454,79.14
2018-03-08,1011.398,921.8709999999999,180.4,1089.054,708.539,165.555,879.2049999999999,137.587,409.983,499.26800000000003,248.65599999999998,99.777,316.896,1077.923,1081.058,757.3489999999999,153.285,78.903,655.7109999999999,77.515
2018-03-09,1010.3679999999999,918.2819999999999,174.996,1079.2520000000002,702.372,163.024,878.533,133.755,408.163,493.044,248.446,98.385,315.232,1071.597,1079.42,755.456,150.182,75.09400000000001,652.638,74.947
2018-03-10,1004.0830000000001,915.533,172.709,1073.0620000000001,701.5680000000001,161.297,878.5659999999999,131.663,404.988,490.964,252.948,92.815,314.171,1070.041,1080.775,753.5390000000001,140.856,74.12599999999999,649.586,70.404
2018-03-11,1014.3549999999999,922.414,180.95,1085.6399999999999,702.412,164.073,884.735,135.594,416.957,497.578,257.23600000000005,100.533,320.153,1077.127,1083.869,757.063,143.976,76.767,652.63,84.44
2018-03-12,1012.4739999999998,922.1469999999999,179.566,1082.906,701.765,162.873,881.003,135.983,412.73699999999997,496.297,252.583,102.56099999999998,322.847,1073.786,1084.4009999999998,758.1210000000001,146.36400000000003,75.521,648.5419999999999,82.498
2018-03-13,1010.597,917.428,178.965,1085.592,703.7489999999999,165.07,877.755,133.89100000000002,411.076,496.059,249.946,100.728,321.376,1076.4389999999999,1083.863,757.313,147.16099999999997,76.027,652.2959999999999,78.113
2018-03-14,1017.717,920.6120000000001,182.127,1085.9299999999998,703.955,165.53900000000002,884.116,139.236,414.472,498.945,251.24699999999999,104.981,322.537,1077.135,1085.55,764.11,145.241,77.601,656.7819999999999,79.736
2018-03-15,1006.0360000000002,919.9620000000001,175.082,1085.24,703.588,160.31900000000002,879.9610000000001,135.087,408.943,490.188,247.89099999999996,101.66799999999999,316.2,1069.8020000000001,1085.482,757.03,143.77599999999998,74.369,651.419,80.313
2018-03-16,1010.9159999999999,922.097,174.66700000000003,1089.82,706.885,160.84,884.43,132.394,408.858,499.48400000000004,250.74699999999999,101.273,313.616,1072.768,1084.202,757.6279999999999,147.77300000000002,76.58,649.9390000000001,85.143
2018-03-17,1013.4049999999999,919.494,177.089,1084.307,704.982,160.77,883.542,135.616,408.875,492.15500000000003,249.137,98.524,316.932,1074.692,1085.322,755.61,145.72299999999998,70.498,653.2529999999999,79.649
2018-03-18,1018.099,919.722,177.311,1084.9440000000002,702.578,158.87,888.5690000000001,141.291,413.54600000000005,497.409,257.899,104.10799999999999,319.747,1073.794,1086.008,759.583,145.02300000000002,73.018,653.375,81.009
2018-03-19,1023.112,924.9340000000001,185.23199999999997,1087.479,702.489,163.91,890.3870000000001,144.201,413.878,501.29499999999996,255.33299999999997,103.275,322.241,1079.656,1085.685,762.25,148.059,76.433,658.537,84.323
2018-03-20,1018.783,923.716,179.71099999999998,1087.2389999999998,703.538,164.75799999999998,889.027,138.05599999999998,411.063,501.53900000000004,251.575,106.30199999999999,318.474,1075.362,1085.856,759.4459999999999,142.098,76.97500000000001,656.396,80.485
2018-03-21,1018.1850000000002,926.1809999999999,180.75900000000001,1088.917,705.171,164.47500000000002,890.814,142.152,416.584,500.4310000000001,261.19399999999996,108.732,318.58400000000006,1075.752,1084.8690000000001,760.193,146.13,81.04700000000001,660.7729999999999,85.714
2018-03-22,1016.165,924.558,182.703,1087.2450000000001,705.99,168.548,890.301,135.852,413.418,499.633,252.915,107.26199999999999,316.946,1077.799,1084.084,760.353,150.143,78.68,654.265,83.172
2018-03-23,1016.9030000000001,926.2249999999999,183.368,1089.7290000000003,707.491,168.808,896.66,143.069,418.75600000000003,502.019,262.276,110.10499999999999,319.577,1079.259,1085.04,759.491,150.838,78.50800000000001,659.258,87.049
2018-03-24,1017.2049999999999,919.4399999999999,178.798,1086.3220000000001,701.4699999999999,164.01500000000001,888.524,142.57899999999998,413.67900000000003,496.10600000000005,256.141,105.447,322.237,1070.472,1083.3680000000002,758.301,150.486,77.01,655.632,82.758
2018-03-25,1017.3860000000001,920.818,179.129,1087.033,703.42,159.761,891.706,136.39100000000002,414.30400000000003,498.41400000000004,257.07800000000003,105.83499999999998,322.25100000000003,1074.607,1084.557,759.443,146.256,76.84400000000001,657.654,81.995
2018-03-26,1020.464,925.467,177.04500000000002,1084.8360000000002,702.16,158.28599999999997,892.5450000000001,141.31199999999998,420.288,497.303,262.189,106.33900000000001,325.826,1077.416,1084.406,763.282,145.953,83.845,659.671,87.212
2018-03-27,1017.9830000000001,917.0290000000001,176.35999999999999,1082.433,704.2239999999999,159.83,895.5129999999999,140.16199999999998,416.286,500.6890000000001,259.28000000000003,110.029,320.483,1071.8020000000001,1085.815,761.8040000000001,146.648,79.05,655.655,81.734
2018-03-28,1015.9639999999998,918.0459999999999,175.19000000000003,1081.598,699.577,163.01600000000002,886.64,134.731,414.803,498.529,255.37300000000002,106.78800000000001,317.56999999999994,1077.1629999999998,1082.395,758.908,140.745,76.659,652.8040000000001,86.498
2018-03-29,1018.6959999999998,916.6610000000001,177.348,1081.1870000000001,700.2470000000001,162.001,886.7299999999999,135.608,411.36300000000006,498.62600000000003,261.527,102.33099999999999,320.54299999999995,1076.271,1080.0149999999999,757.9350000000001,140.457,78.00599999999999,654.0310000000001,80.69999999999999
2018-03-30,1019.909,923.1809999999999,180.46300000000002,1083.7430000000002,699.469,159.36199999999997,887.0799999999999,141.10799999999998,412.747,499.73999999999995,258.521,102.50799999999998,323.992,1072.9879999999998,1084.474,759.2489999999999,140.69600000000003,81.67,653.419,81.941
2018-03-31,1014.559,918.391,173.06099999999998,1080.3670000000002,697.2470000000001,156.799,885.81,137.076,409.96099999999996,496.90200000000004,253.849,104.923,319.067,1072.368,1082.394,757.1060000000001,138.86700000000002,76.87299999999999,648.9229999999999,77.169
2018-04-01,1014.825,921.345,174.94500000000002,1083.542,700.451,159.10399999999998,884.7959999999999,134.30999999999997,410.69899999999996,495.014,251.86599999999999,101.773,318.76500000000004,1072.75,1081.0629999999999,757.26,142.191,80.61900000000001,648.109,76.446
2018-04-02,1011.4889999999998,916.4100000000001,173.64200000000002,1077.7060000000001,697.8720000000001,160.78699999999998,881.8530000000001,132.56099999999998,405.823,492.188,249.43800000000002,98.694,312.79,1069.89,1079.099,755.3919999999999,138.91400000000002,72.12100000000001,649.3359999999999,74.49600000000001
2018-04-03,1014.202,916.521,172.616,1081.594,697.4590000000001,159.92600000000002,881.0049999999999,134.697,407.587,492.99199999999996,253.8,99.861,320.161,1071.914,1076.193,756.1859999999999,140.51500000000001,73.912,652.331,75.864
2018-04-04,1016.961,920.3969999999999,174.789,1080.94,698.724,160.826,880.6200000000001,133.77800000000002,407.71799999999996,492.953,253.29600000000002,101.375,319.13000000000005,1073.5529999999999,1079.29,756.811,140.854,77.07799999999999,652.606,79.22500000000001
2018-04-05,1015.8260000000001,923.4040000000001,176.798,1085.459,702.226,161.883,880.173,136.236,411.04600000000005,496.695,253.57600000000002,102.70599999999999,327.884,1075.6729999999998,1086.6930000000002,760.556,145.321,78.436,654.913,79.467
2018-04-06,1017.1170000000001,922.8499999999999,174.768,1090.486,702.1279999999999,160.952,887.957,140.94400000000002,416.92600000000004,499.853,255.61,107.00899999999999,323.113,1077.496,1083.4840000000002,762.3489999999999,142.79,83.564,654.8770000000001,84.15100000000001
