jd,n0,e0,u0,n1,e1,u1,n2,e2,u2
2018-06-15,-169.92237609087886,-605.3521073304564,-886.3564423140625,-385.534,786.152,475.86999999999995,-1022.6629999999999,-748.174,381.781
2018-06-16,-169.413,-605.0830000000001,-882.3040000000001,-384.243,785.416,473.80600000000004,-1021.531,-748.0790000000001,378.99
2018-06-17,-168.739,-603.973,-876.4200000000001,-385.381,786.129,474.37399999999997,-1023.7799999999999,-747.478,382.695
2018-06-18,-170.809,-603.07,-876.24,-387.316,785.968,476.312,-1022.999,-749.2189999999999,383.099
2018-06-19,-169.409,-605.0409999999999,-874.1170000000001,-385.538,785.88,478.343,-1020.8270000000001,-749.0949999999999,386.72499999999997
2018-06-20,-169.631,-603.458,-879.359,-385.851,787.174,474.1689999999999,-1022.8889999999999,-747.664,388.849
2018-06-21,-170.1,-603.9780000000001,-878.4040000000001,-385.2,786.165,479.012,-1022.356,-747.795,384.653
2018-06-22,-171.559,-602.3729999999999,-884.122,-385.865,785.331,472.84499999999997,-1022.1360000000002,-749.047,381.194
2018-06-23,-170.33499999999998,-603.75,-880.9549999999999,-383.729,785.049,476.11899999999997,-1019.882,-747.7040000000001,382.441
2018-06-24,-169.99800000000002,-604.993,-877.59,-384.693,785.0859999999999,477.99399999999997,-1020.905,-746.459,384.33
2018-06-25,-169.538,-601.985,-881.03,-384.56399999999996,785.906,476.03999999999996,-1022.521,-747.208,384.932
2018-06-26,-170.22699999999998,-602.903,-873.7719999999999,-385.58500000000004,786.3439999999999,474.771,-1022.618,-749.77,385.253
2018-06-27,-170.49918451594593,-604.3656044102701,-866.7009270746064,-387.393,786.6619999999999,475.526,-1023.2950000000001,-749.0319999999999,384.327
2018-06-28,-170.0396874224794,-605.5347528271756,-862.2247126220027,-388.232,785.3919999999999,473.413,-1023.4270000000001,-750.3140000000001,384.981
2018-06-29,-168.8485087196004,-606.4104452507164,-860.3433566421891,-388.31300000000005,786.9789999999999,476.00399999999996,-1023.306,-748.39,387.433
