jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-02-08,889.811,260.562,1079.905,112.572,1093.893,180.253,327.09099999999995,510.702,769.457,153.38800000000003,143.60799999999998,420.26499999999993,85.49900000000001,1104.917,1027.308,940.2530000000002,95.578,195.482,660.54,714.394
2018-02-09,885.358,258.383,1090.2350000000001,110.00200000000001,1094.8139999999999,183.237,325.858,509.117,766.743,155.024,141.50799999999998,418.03100000000006,84.55900000000001,1105.678,1020.1759999999999,939.616,94.529,195.011,661.9639999999999,716.262
2018-02-10,882.132,256.65,1083.7649999999999,107.821,1090.395,179.217,324.19699999999995,508.80400000000003,765.538,150.831,145.72000000000003,414.416,79.58,1095.8319999999999,1020.8469999999999,934.0780000000001,91.608,191.614,661.354,713.278
2018-02-11,887.814,253.635,1084.728,110.41600000000001,1092.748,182.44299999999998,323.883,509.07000000000005,761.872,152.23000000000002,145.82899999999998,416.601,82.238,1102.873,1023.0809999999999,934.164,93.325,194.20399999999998,661.396,712.248
2018-02-12,892.648,254.63600000000002,1089.043,111.13900000000001,1096.506,181.495,325.857,508.39199999999994,770.426,153.565,146.947,417.36,89.37,1102.861,1023.2860000000002,936.4030000000001,92.76799999999999,195.519,661.491,716.639
2018-02-13,891.3530000000001,259.459,1091.934,107.81700000000001,1099.7569999999998,180.649,330.389,509.644,774.347,158.078,143.13299999999998,416.677,90.764,1102.586,1019.619,937.889,91.561,192.606,665.539,718.234
2018-02-14,885.8450000000001,254.021,1084.9180000000001,108.109,1095.1409999999998,178.26500000000001,325.77299999999997,504.78100000000006,768.0550000000001,159.223,140.516,405.49,82.86,1103.007,1013.6610000000002,936.47,89.56599999999999,195.548,672.303,718.7180000000001
2018-02-15,884.219,260.19399999999996,1087.926,108.074,1092.725,177.119,328.23400000000004,507.15,772.5509999999999,156.277,144.509,410.38100000000003,85.287,1104.559,1015.883,932.5110000000001,94.08,194.616,675.493,717.785
2018-02-16,882.8549999999999,257.268,1088.159,104.56199999999998,1095.5049999999999,175.316,326.066,502.981,764.641,157.228,141.921,404.548,77.249,1101.194,1016.6919999999999,930.469,85.306,188.097,660.294,717.441
2018-02-17,878.426,253.95999999999995,1083.736,98.679,1090.9569999999999,172.876,325.921,499.23100000000005,761.7779999999999,150.39,141.18499999999997,404.023,78.201,1094.768,1013.195,927.3950000000001,86.174,184.10999999999999,660.2520000000001,720.08
2018-02-18,878.4530000000001,251.60700000000003,1081.3120000000001,99.824,1088.861,171.046,318.872,497.9479999999999,763.764,149.962,139.352,403.881,78.988,1094.419,1007.0079999999999,926.0790000000001,82.23,183.54700000000003,658.882,719.9939999999999
2018-02-19,879.4680000000001,254.64200000000002,1081.547,98.982,1090.327,173.202,314.93100000000004,497.094,761.509,151.732,138.51,406.794,78.33500000000001,1095.364,1005.922,923.1669999999999,79.554,181.99,662.1100000000001,717.493
2018-02-20,875.692,271.654,1084.0049999999999,103.184,1089.3999999999999,174.52100000000002,320.70500000000004,501.448,764.92,150.455,142.652,417.916,79.932,1103.445,1011.8670000000001,925.0379999999999,86.23899999999999,184.88,660.8149999999999,715.335
2018-02-21,883.8739999999999,256.396,1080.989,98.433,1084.86,171.244,316.616,500.452,758.672,153.19000000000003,135.741,398.471,70.388,1095.09,1002.1340000000001,924.586,88.61000000000001,184.02599999999998,659.288,712.62
2018-02-22,881.583,257.959,1089.071,105.217,1093.607,176.88099999999997,320.88899999999995,504.351,764.8399999999999,156.98499999999999,128.982,405.788,72.053,1101.3129999999999,1006.801,930.5700000000002,93.419,187.452,670.453,714.996
2018-02-23,879.653,255.55900000000003,1088.013,105.42699999999999,1093.5410000000002,176.311,323.904,503.514,765.524,158.208,111.5,421.992,90.972,1101.479,1001.1450000000002,929.16,96.735,183.255,663.0169999999999,719.0210000000001
2018-02-24,873.5930000000001,242.05300000000003,1085.9379999999999,95.90599999999999,1091.597,175.298,324.936,498.81499999999994,766.8699999999999,157.835,132.61900000000003,409.746,73.465,1091.925,1000.253,919.6690000000001,82.928,179.46800000000002,658.0859999999999,716.0079999999999
2018-02-25,868.059,235.846,1078.951,97.006,1087.1170000000002,167.81600000000003,323.257,495.173,760.5350000000001,150.508,117.109,408.68399999999997,72.657,1087.223,993.909,921.0290000000001,80.805,181.845,655.123,711.808
