jd,n0,e0,u0,n1,e1,u1,n2,e2,u2,n3,e3,u3
2017-08-08,-385.11799999999994,726.866,215.227,-276.58,-390.991,634.308,-666.9490000000001,-259.339,938.723,-776.5360000000001,106.821,133.873
2017-08-09,-386.583,725.634,213.59499999999997,-277.53,-393.29,635.258,-668.214,-260.90599999999995,935.7299999999999,-779.089,104.875,131.3
2017-08-10,-387.11699999999996,725.577,213.738,-277.807,-393.12199999999996,636.807,-667.5479999999999,-260.238,940.5319999999999,-778.547,105.60399999999998,137.58299999999997
2017-08-11,-384.709,723.803,217.04299999999998,-276.08299999999997,-391.507,640.7510000000001,-665.782,-258.819,939.8870000000001,-776.048,106.522,137.239
2017-08-12,-385.257,725.734,213.70700000000002,-276.511,-392.876,641.698,-666.2660000000001,-260.01199999999994,939.4469999999999,-777.135,104.477,136.02700000000002
2017-08-13,-387.153,726.67,217.86700000000002,-280.939,-390.964,640.374,-667.704,-258.67199999999997,940.811,-776.9159999999999,107.011,135.50699999999998
2017-08-14,-385.98499999999996,727.992,216.915,-278.691,-389.918,644.806,-668.2470000000001,-256.151,943.3549999999999,-778.598,106.045,140.784
2017-08-15,-383.02,728.277,214.593,-276.39200000000005,-390.854,638.134,-666.1270000000001,-255.59899999999996,939.777,-775.1899999999999,106.78800000000001,132.45299999999997
2017-08-16,-382.642,728.732,207.317,-275.466,-390.307,633.352,-665.0590000000001,-256.43499999999995,934.586,-773.948,107.277,128.409
2017-08-17,-384.01,727.7869999999999,210.36999999999998,-277.223,-391.56399999999996,634.702,-665.9069999999999,-258.182,933.633,-776.2439999999999,106.02799999999999,129.23299999999998
2017-08-18,-385.78000000000003,727.457,214.838,-277.968,-391.911,633.949,-668.5020000000001,-259.467,936.7860000000001,-777.4399999999999,106.01500000000001,127.777
2017-08-19,-385.73400000000004,725.674,215.527,-277.71599999999995,-393.138,639.162,-668.835,-260.05,940.841,-777.491,104.227,133.997
2017-08-20,-386.162,727.101,207.55,-277.94,-392.241,633.996,-669.3919999999999,-259.335,931.1510000000001,-777.591,105.94500000000001,126.01600000000002
2017-08-21,-383.992,728.2850000000001,215.288,-277.447,-391.646,640.7460000000001,-666.467,-257.834,940.3100000000001,-776.2520000000001,106.251,135.883
2017-08-22,-386.59099999999995,727.117,216.78000000000003,-280.07500000000005,-391.35900000000004,642.478,-666.563,-258.004,941.9340000000001,-778.154,105.698,137.625
2017-08-23,-385.67600000000004,728.1959999999999,209.663,-277.109,-391.36,639.95,-662.279,-255.855,938.592,-777.538,106.741,131.977
2017-08-24,-384.865,729.538,214.44499999999996,-277.135,-389.69499999999994,638.044,-660.362,-254.747,938.3249999999999,-777.14,108.34500000000001,130.95399999999998
2017-08-25,-386.91999999999996,727.442,221.858,-277.10200000000003,-391.762,647.411,-662.246,-256.141,947.9159999999999,-777.665,105.704,139.035
2017-08-26,-386.057,727.318,215.57800000000003,-277.693,-391.73400000000004,641.494,-661.046,-255.74,941.417,-778.1759999999999,107.46700000000001,137.24
2017-08-27,-383.90999999999997,727.6669999999999,216.87300000000002,-277.444,-390.967,646.722,-660.9119999999999,-256.075,946.8489999999999,-776.8609999999999,105.83099999999999,146.68800000000002
2017-08-28,-387.241,726.674,218.76,-278.864,-392.58200000000005,644.3220000000001,-664.012,-258.87300000000005,946.7200000000001,-778.387,104.952,139.71900000000002
2017-08-29,-388.153,726.138,213.882,-279.444,-392.531,639.2260000000001,-664.268,-258.56,935.65,-780.02,105.13399999999999,130.762
2017-08-30,-386.021,726.011,211.276,-276.59099999999995,-391.86,642.174,-662.316,-258.141,938.275,-776.696,105.66099999999999,135.819
2017-08-31,-383.31,728.8,221.452,-275.435,-391.335,640.404,-666.412,-258.08000000000004,940.523,-777.436,106.37200000000001,140.134
2017-09-01,-384.26,726.172,215.75900000000001,-277.75300000000004,-392.277,639.86,-667.046,-259.79600000000005,938.1360000000001,-774.888,105.44000000000001,134.23399999999998
2017-09-02,-384.103,726.784,211.00100000000003,-277.13899999999995,-393.181,636.303,-667.152,-260.184,935.1940000000001,-774.299,104.446,127.163
2017-09-03,-384.76500000000004,726.811,217.99200000000002,-276.508,-391.57,641.2710000000001,-667.012,-259.909,941.4299999999998,-773.98,106.05999999999999,134.435
2017-09-04,-382.62199999999996,727.8449999999999,213.522,-273.775,-389.959,638.304,-664.706,-257.77299999999997,938.042,-774.3489999999999,108.21099999999998,137.65
2017-09-05,-387.152,729.58,206.277,-276.994,-387.76,639.1479999999999,-665.181,-254.996,940.591,-773.224,107.472,128.653
2017-09-06,-383.01399999999995,723.422,208.67399999999998,-276.915,-389.474,644.355,-666.681,-257.671,941.817,-767.088,106.839,120.78599999999999
2017-09-07,-391.243,727.617,209.74099999999999,-277.081,-390.611,640.582,-666.192,-256.854,948.8190000000001,-772.205,104.766,132.514
2017-09-08,-382.899,728.236,204.019,-277.845,-389.087,623.3729999999999,-666.1550000000001,-255.971,932.7290000000002,-772.7539999999999,108.05799999999999,116.632
2017-09-09,-384.71500000000003,726.392,208.90900000000002,-277.738,-391.086,639.221,-668.366,-258.90999999999997,938.1780000000001,-775.0319999999999,105.902,128.76700000000002
2017-09-10,-382.816,727.493,214.683,-273.48699999999997,-390.052,642.575,-663.768,-258.818,935.814,-771.7149999999999,106.977,128.096
2017-09-11,-386.57399999999996,727.509,210.31599999999997,-276.974,-390.839,636.285,-667.2170000000001,-257.44,940.326,-775.323,105.697,130.98800000000003
2017-09-12,-385.38800000000003,726.905,211.916,-277.704,-392.09499999999997,636.562,-666.645,-259.12399999999997,939.892,-776.066,105.16199999999999,132.697
2017-09-13,-383.954,729.777,211.849,-277.191,-390.19599999999997,636.7479999999999,-666.891,-257.022,940.961,-776.356,107.80899999999998,131.939
2017-09-14,-384.65700000000004,729.4359999999999,214.698,-276.792,-389.467,637.201,-665.368,-255.785,942.7090000000001,-774.8119999999999,108.546,133.95000000000002
2017-09-15,-384.918,727.9760000000001,208.47800000000004,-276.289,-391.33099999999996,635.4479999999999,-667.076,-257.93100000000004,936.482,-775.431,106.65799999999999,128.869
2017-09-16,-383.992,727.244,212.126,-275.528,-391.604,641.4949999999999,-665.945,-258.93699999999995,941.141,-775.047,106.06700000000001,132.89000000000001
2017-09-17,-384.682,727.49,215.06199999999998,-276.27,-390.915,641.6840000000001,-666.492,-257.983,940.1469999999999,-772.717,106.92500000000001,133.795
2017-09-18,-385.16100000000006,726.518,204.95100000000002,-276.881,-391.27199999999993,635.996,-664.71,-257.461,941.276,-775.691,106.25699999999999,133.107
2017-09-19,-386.522,726.2350000000001,212.488,-277.73,-391.904,638.2979999999999,-667.894,-259.50100000000003,936.9799999999999,-775.993,106.136,128.982
2017-09-20,-383.049,725.859,210.081,-277.163,-391.073,639.417,-668.638,-258.518,941.1229999999999,-775.161,107.852,126.161
2017-09-21,-381.74,725.6550000000001,208.683,-273.758,-390.87100000000004,638.4850000000001,-664.381,-257.603,941.732,-772.62,107.51400000000001,126.297
2017-09-22,-385.644,726.599,216.37800000000001,-278.12199999999996,-391.144,640.13,-666.884,-257.68600000000004,939.336,-777.214,106.61800000000001,134.846
2017-09-23,-384.304,729.294,213.567,-276.563,-390.022,635.4739999999999,-667.3560000000001,-256.05,943.442,-775.941,108.173,128.028
2017-09-24,-385.812,727.4549999999999,217.30300000000003,-278.26,-391.266,641.212,-667.25,-258.57199999999995,948.101,-777.7330000000001,105.86199999999998,133.269
2017-09-25,-385.876,726.42,217.68200000000002,-277.642,-392.606,643.355,-667.678,-258.92900000000003,944.9889999999999,-776.116,105.123,136.184
2017-09-26,-383.702,728.891,208.821,-273.982,-390.187,640.8159999999999,-665.223,-257.059,945.3399999999999,-773.1510000000001,107.476,133.43
2017-09-27,-380.16,727.786,212.09699999999998,-273.935,-389.714,644.281,-663.1640000000001,-255.36199999999997,946.576,-772.736,108.242,136.5
2017-09-28,-383.395,729.277,215.846,-275.82800000000003,-389.529,638.682,-665.4409999999999,-256.982,942.422,-773.389,108.08399999999999,131.512
2017-09-29,-385.54099999999994,727.909,206.404,-277.992,-389.097,633.892,-662.9300000000001,-255.40100000000004,938.106,-775.5419999999999,108.26600000000002,133.168
2017-09-30,-385.951,727.4359999999999,213.754,-277.54699999999997,-390.894,636.941,-666.7930000000001,-258.307,942.6190000000001,-777.422,106.52000000000001,132.81400000000002
2017-10-01,-382.96599999999995,726.922,209.802,-273.83000000000004,-389.222,636.432,-664.8069999999999,-257.71700000000004,935.5319999999999,-775.8249999999999,107.932,139.503
2017-10-02,-380.868,727.705,207.141,-273.281,-390.853,629.8779999999999,-663.857,-258.26,936.549,-776.889,105.883,144.033
2017-10-03,-384.55400000000003,727.518,213.577,-275.675,-391.086,637.511,-665.231,-258.00500000000005,941.6110000000001,-774.137,107.22800000000001,136.279
2017-10-04,-384.772,728.5699999999999,212.664,-276.432,-389.248,632.61,-666.787,-257.354,939.734,-772.774,108.92999999999999,129.349
2017-10-05,-384.95300000000003,730.062,213.22299999999998,-277.754,-388.72399999999993,638.5569999999999,-667.6479999999999,-256.164,942.133,-773.7460000000001,110.03099999999999,132.607
2017-10-06,-384.857,728.5970000000001,207.77499999999998,-276.204,-389.29,630.537,-667.078,-257.50600000000003,933.9069999999999,-774.64,107.205,129.945
2017-10-07,-387.96500000000003,728.6060000000001,212.03000000000003,-280.389,-389.363,641.1210000000001,-670.511,-255.48000000000005,940.5740000000001,-778.6529999999999,108.546,131.459
2017-10-08,-385.26700000000005,728.016,214.795,-277.685,-390.986,636.886,-665.971,-257.58000000000004,939.8729999999999,-775.655,106.30899999999998,130.103
2017-10-09,-384.349,729.684,210.732,-277.296,-388.93,629.25,-665.774,-256.381,937.235,-774.696,108.48299999999999,128.473
2017-10-10,-385.74,726.0419999999999,208.68699999999998,-279.346,-392.438,632.278,-668.179,-259.642,939.549,-777.5790000000001,104.975,128.98
2017-10-11,-384.268,727.9839999999999,211.17600000000004,-275.647,-391.18,633.899,-666.554,-257.95300000000003,940.4259999999999,-775.7649999999999,107.03399999999999,125.8
2017-10-12,-384.761,725.698,210.382,-276.52700000000004,-393.01399999999995,628.7289999999999,-665.582,-260.454,937.817,-775.0749999999999,104.41199999999999,129.09799999999998
2017-10-13,-384.232,726.7130000000001,209.175,-275.59,-392.683,629.273,-666.0229999999999,-258.57,937.689,-774.788,104.819,128.72400000000002
2017-10-14,-380.563,726.938,202.012,-275.501,-390.719,635.7669999999999,-663.326,-256.445,938.693,-774.702,106.79200000000002,128.458
2017-10-15,-384.34499999999997,728.113,211.66199999999998,-278.127,-390.86,635.4,-664.982,-256.92600000000004,941.105,-776.568,106.173,129.36800000000002
2017-10-16,-384.21,728.4979999999999,209.743,-276.52600000000007,-390.348,630.838,-665.8810000000001,-256.728,937.7129999999999,-775.757,107.366,126.074
2017-10-17,-384.668,726.737,208.09699999999998,-277.20300000000003,-391.57800000000003,628.3180000000001,-666.6410000000001,-258.59299999999996,934.75,-775.8580000000001,105.21900000000001,128.149
2017-10-18,-383.449,726.797,205.06199999999998,-275.704,-391.64899999999994,631.449,-663.88,-258.195,934.1879999999999,-774.835,105.825,124.018
2017-10-19,-384.788,728.3,212.209,-278.386,-389.962,639.521,-667.04,-257.385,943.067,-776.273,107.566,132.606
2017-10-20,-386.52,726.508,207.246,-277.558,-391.544,634.4870000000001,-668.0729999999999,-259.19899999999996,935.7489999999999,-778.065,106.17699999999999,125.999
2017-10-21,-384.568,727.904,208.499,-276.288,-390.58799999999997,631.2260000000001,-666.373,-257.72399999999993,935.1239999999999,-776.996,106.86099999999999,129.268
2017-10-22,-387.475,727.0989999999999,210.81399999999996,-279.145,-391.065,631.452,-669.683,-257.692,937.7260000000001,-777.2439999999999,106.81700000000001,135.935
2017-10-23,-385.46599999999995,727.802,207.867,-276.776,-391.781,630.951,-668.567,-257.108,936.8559999999999,-776.8589999999999,106.396,130.077
2017-10-24,-386.885,729.005,214.48899999999998,-278.478,-391.298,633.971,-668.764,-256.627,941.5379999999999,-776.91,107.44800000000001,135.682
2017-10-25,-384.882,728.956,203.329,-276.52700000000004,-389.5,626.971,-664.513,-255.888,931.5530000000001,-773.7189999999999,107.776,120.66300000000001
2017-10-26,-386.718,728.482,205.539,-279.344,-389.70500000000004,627.8979999999999,-667.2510000000001,-255.97800000000004,933.5329999999999,-778.295,107.70299999999999,122.09400000000001
2017-10-27,-386.163,726.574,208.25300000000001,-278.89799999999997,-391.34400000000005,628.922,-668.223,-258.19000000000005,935.184,-777.922,105.88900000000001,125.17200000000001
2017-10-28,-385.623,727.536,207.708,-278.241,-391.138,630.0649999999999,-667.784,-257.61999999999995,935.8190000000001,-776.862,106.56199999999998,124.57799999999999
2017-10-29,-385.04699999999997,725.863,212.36100000000002,-276.561,-391.291,634.119,-665.323,-257.64699999999993,936.1780000000001,-775.734,105.474,129.98499999999999
2017-10-30,-387.252,725.79,209.457,-277.731,-390.984,632.036,-666.876,-258.055,939.486,-778.5459999999999,104.84400000000001,132.47799999999998
2017-10-31,-386.81300000000005,728.0640000000001,207.272,-278.946,-389.65700000000004,634.431,-667.959,-256.744,938.0690000000001,-779.486,106.54,127.68199999999999
2017-11-01,-385.989,728.5010000000001,212.32899999999998,-277.53099999999995,-390.49699999999996,639.165,-667.723,-257.28000000000003,936.5190000000001,-777.58,106.945,129.01999999999998
2017-11-02,-384.61300000000006,728.445,213.26500000000001,-276.653,-390.315,632.429,-666.117,-256.339,940.0959999999999,-775.8380000000001,106.379,128.28
2017-11-03,-383.404,725.496,200.557,-276.91900000000004,-391.16799999999995,623.192,-664.9699999999999,-257.247,933.5620000000001,-775.694,105.92599999999999,123.119
2017-11-04,-386.886,727.2180000000001,206.285,-278.53499999999997,-392.16799999999995,631.1329999999999,-668.69,-258.352,932.134,-778.334,105.71400000000001,124.93299999999999
2017-11-05,-386.40000000000003,727.6550000000001,220.28300000000002,-277.764,-390.853,643.2280000000001,-667.674,-257.275,942.07,-777.105,106.529,135.69500000000002
2017-11-06,-386.967,727.7710000000001,214.31399999999996,-279.015,-390.88800000000003,637.981,-668.611,-257.693,941.1370000000001,-778.3919999999999,106.53599999999999,135.025
2017-11-07,-384.351,728.017,216.061,-276.89200000000005,-390.874,632.695,-666.389,-257.49499999999995,940.9360000000001,-776.492,107.14500000000001,131.066
2017-11-08,-387.189,728.01,214.45999999999998,-279.997,-391.058,634.536,-668.14,-258.546,936.1030000000001,-778.064,107.70100000000001,133.079
2017-11-09,-379.653,726.712,200.407,-276.395,-390.903,633.312,-666.633,-255.353,936.55,-772.957,108.122,122.61800000000001
2017-11-10,-383.90799999999996,726.5279999999999,204.297,-279.35900000000004,-390.23600000000005,627.2489999999999,-664.779,-255.202,935.609,-777.1239999999999,106.89999999999999,126.721
2017-11-11,-383.64799999999997,726.24,210.64699999999996,-275.174,-392.403,635.884,-665.608,-257.877,938.1450000000001,-774.375,105.17500000000001,128.89999999999998
2017-11-12,-382.767,727.7640000000001,218.31799999999998,-275.87600000000003,-391.523,639.626,-663.421,-256.781,941.1290000000001,-774.695,106.599,132.962
2017-11-13,-385.538,726.6890000000001,212.024,-277.63899999999995,-392.37300000000005,637.02,-666.788,-257.892,942.88,-776.681,105.377,130.326
2017-11-14,-384.645,728.331,212.92399999999998,-275.23600000000005,-391.334,631.987,-666.143,-256.43499999999995,939.0500000000001,-775.787,106.89800000000001,129.07000000000002
2017-11-15,-385.93899999999996,728.9780000000001,208.62399999999997,-276.167,-389.998,628.607,-666.036,-254.909,935.6719999999999,-776.3820000000001,107.32,130.545
2017-11-16,-384.635,729.419,208.643,-279.169,-389.275,625.211,-666.089,-254.152,935.2969999999999,-772.75,109.752,126.557
2017-11-17,-384.865,728.93,211.49499999999998,-275.32,-389.892,630.1560000000001,-665.265,-254.94899999999998,938.868,-774.122,108.53599999999999,132.652
2017-11-18,-384.92900000000003,728.975,210.72399999999996,-276.003,-390.69599999999997,636.178,-665.13,-254.46399999999997,937.6510000000001,-775.464,107.28,133.856
2017-11-19,-383.81100000000004,726.639,209.977,-275.87600000000003,-392.529,632.1170000000001,-663.8850000000001,-256.868,937.232,-774.716,105.48800000000001,128.132
2017-11-20,-383.881,727.985,213.758,-277.151,-391.063,635.247,-665.569,-255.47800000000004,939.71,-774.755,106.53199999999998,132.471
2017-11-21,-384.277,728.434,205.98200000000003,-278.106,-390.147,627.77,-664.1229999999999,-254.135,935.5479999999999,-774.7420000000001,106.80499999999999,123.071
2017-11-22,-384.784,727.007,213.683,-278.212,-392.689,634.052,-666.686,-255.98200000000006,939.558,-776.0219999999999,105.448,130.169
2017-11-23,-384.62800000000004,728.7620000000001,216.25300000000004,-277.928,-391.651,632.463,-666.598,-254.575,942.517,-775.879,106.74799999999999,133.599
2017-11-24,-385.562,727.681,213.51700000000002,-276.613,-393.048,638.066,-667.3439999999999,-255.152,939.851,-775.7310000000001,105.741,131.471
2017-11-25,-383.43899999999996,727.626,216.56300000000002,-276.24299999999994,-392.44800000000004,636.5880000000001,-664.888,-255.326,942.4259999999999,-773.723,105.92500000000001,131.84699999999998
2017-11-26,-384.293,728.113,218.493,-276.238,-392.276,640.8470000000001,-665.809,-255.18,941.033,-774.846,105.59,133.75599999999997
2017-11-27,-382.82,728.8789999999999,209.977,-276.125,-390.972,630.692,-664.1020000000001,-254.57399999999996,932.699,-772.5390000000001,106.19000000000001,126.584
2017-11-28,-383.09299999999996,729.197,205.97899999999998,-273.693,-389.462,622.533,-664.138,-253.47600000000003,930.1709999999998,-774.51,108.14999999999999,127.524
2017-11-29,-385.29999999999995,728.7520000000001,208.50900000000001,-274.12600000000003,-391.47600000000006,630.929,-664.764,-253.979,939.3739999999999,-773.089,107.843,134.329
2017-11-30,-382.973,729.7239999999999,204.663,-275.981,-389.77099999999996,626.512,-663.67,-254.291,932.5969999999999,-773.2090000000001,108.63199999999999,124.32
2017-12-01,-382.353,728.829,206.69099999999997,-273.794,-390.21,622.3270000000001,-663.509,-254.44899999999998,931.2080000000001,-772.07,107.81500000000001,125.28
2017-12-02,-383.916,728.001,208.292,-276.74699999999996,-391.82,632.5300000000001,-664.9430000000001,-255.38499999999996,932.6809999999999,-774.908,106.296,126.51199999999999
2017-12-03,-382.97700000000003,728.5310000000001,213.97600000000003,-276.37899999999996,-391.277,633.038,-664.9209999999999,-255.463,936.32,-774.369,106.735,131.29399999999998
2017-12-04,-382.606,729.604,208.33499999999998,-274.34000000000003,-390.337,628.7669999999999,-664.045,-253.31300000000002,934.2940000000001,-772.4689999999999,108.81099999999999,125.13199999999999
2017-12-05,-382.839,728.6060000000001,211.654,-274.90700000000004,-391.78499999999997,634.5310000000001,-662.175,-254.979,937.6030000000001,-773.112,106.602,130.09
2017-12-06,-384.569,724.736,207.19000000000003,-275.82399999999996,-392.445,624.4649999999999,-663.175,-255.84099999999998,939.276,-773.323,105.018,126.96
2017-12-07,-385.563,725.869,204.885,-276.809,-393.867,628.096,-664.215,-257.498,935.169,-774.709,104.046,124.58800000000001
2017-12-08,-382.656,727.291,211.34,-277.04400000000004,-392.301,631.674,-664.964,-257.17699999999996,938.2219999999999,-774.201,105.36199999999998,131.45499999999998
2017-12-09,-386.297,726.855,212.276,-277.84200000000004,-393.387,633.486,-667.8270000000001,-256.749,935.041,-778.0930000000001,105.145,135.791
2017-12-10,-386.556,726.4699999999999,208.774,-277.946,-392.932,629.066,-667.8539999999999,-257.239,931.199,-777.983,104.727,130.026
2017-12-11,-385.713,727.043,210.508,-277.974,-392.529,634.5390000000001,-665.911,-256.472,933.184,-775.162,104.93499999999999,127.751
2017-12-12,-387.412,724.6239999999999,208.812,-278.99,-395.518,632.798,-667.2710000000001,-258.544,933.366,-777.199,102.552,129.36700000000002
2017-12-13,-386.874,727.256,205.05599999999998,-280.29499999999996,-392.79999999999995,626.409,-667.7579999999999,-256.846,927.6999999999999,-777.695,103.888,121.695
2017-12-14,-386.824,725.902,206.40300000000002,-279.074,-394.375,627.622,-667.6039999999999,-257.98499999999996,930.1959999999999,-777.458,103.511,128.202
2017-12-15,-386.08400000000006,725.974,207.225,-279.58099999999996,-393.276,630.058,-666.233,-257.301,931.1610000000001,-776.6310000000001,103.65799999999999,125.12200000000001
2017-12-16,-385.824,727.324,209.12399999999997,-279.59299999999996,-391.78200000000004,631.931,-666.779,-255.01399999999995,935.211,-776.849,105.886,128.03
2017-12-17,-381.518,729.405,204.011,-274.345,-390.457,624.7729999999999,-662.359,-253.99299999999997,927.744,-772.672,107.793,123.267
2017-12-18,-386.07800000000003,727.509,211.671,-278.01300000000003,-391.894,637.4069999999999,-667.163,-255.808,936.958,-774.9119999999999,105.19000000000001,128.904
2017-12-19,-384.077,726.028,208.119,-276.201,-392.683,628.313,-665.421,-257.268,931.6540000000001,-773.27,105.522,123.09400000000001
2017-12-20,-383.395,728.029,209.785,-273.817,-390.42199999999997,628.827,-663.687,-255.569,932.575,-775.096,106.904,134.6
2017-12-21,-384.268,727.272,208.675,-276.226,-391.529,628.027,-665.52,-256.404,930.4839999999999,-768.053,105.708,117.08099999999999
2017-12-22,-382.552,726.045,209.99099999999999,-272.327,-393.93899999999996,631.46,-662.8629999999999,-258.065,929.9490000000001,-773.192,104.23900000000002,134.407
2017-12-23,-385.385,727.8,205.09000000000003,-275.732,-391.735,626.678,-666.2719999999999,-255.93699999999998,926.8129999999999,-773.6569999999999,105.25899999999999,123.513
2017-12-24,-385.96799999999996,726.625,207.50900000000001,-278.598,-394.314,629.691,-667.0390000000001,-257.165,926.7540000000001,-776.038,103.254,124.79200000000002
2017-12-25,-385.19599999999997,727.453,205.971,-277.113,-392.297,624.5600000000001,-664.951,-256.08200000000005,927.183,-775.326,104.86099999999999,122.752
2017-12-26,-384.353,725.453,199.442,-276.63699999999994,-393.69100000000003,626.356,-664.194,-258.28499999999997,922.751,-774.828,102.64300000000001,123.464
2017-12-27,-382.59099999999995,726.2729999999999,200.16,-273.762,-393.531,627.614,-662.616,-257.488,922.3459999999999,-772.854,104.508,121.35499999999999
2017-12-28,-384.73600000000005,726.105,206.319,-275.71299999999997,-393.16,630.201,-665.194,-257.69399999999996,927.6370000000001,-774.0500000000001,103.59100000000001,126.62400000000001
2017-12-29,-382.12199999999996,726.7979999999999,206.117,-273.2,-392.835,628.7470000000001,-663.074,-256.844,925.1469999999999,-771.903,104.17699999999999,127.36800000000001
2017-12-30,-382.37100000000004,727.022,206.98899999999998,-274.309,-392.643,631.1170000000001,-662.846,-256.392,927.4190000000001,-772.387,105.35,124.96300000000001
2017-12-31,-383.817,727.834,207.68000000000004,-277.125,-391.669,629.527,-664.196,-256.116,928.9370000000001,-774.659,105.91700000000002,126.59100000000001
2018-01-01,-383.27299999999997,725.741,207.44299999999998,-275.60400000000004,-393.39099999999996,629.289,-662.777,-258.424,927.991,-774.098,104.02799999999999,125.25
2018-01-02,-382.718,727.634,207.71300000000002,-275.52,-391.53000000000003,626.0329999999999,-663.0390000000001,-256.64599999999996,929.3639999999999,-773.716,105.82799999999999,126.43199999999999
2018-01-03,-385.087,726.7090000000001,213.538,-276.681,-392.821,633.3109999999999,-665.03,-256.79,935.896,-775.524,104.53499999999998,131.76600000000002
2018-01-04,-385.03000000000003,727.312,208.54899999999998,-275.518,-391.941,629.2979999999999,-665.439,-256.482,930.1129999999999,-774.444,105.303,124.18299999999999
2018-01-05,-382.973,728.8520000000001,210.431,-275.413,-390.372,631.4960000000001,-663.145,-254.803,931.4399999999999,-773.47,107.224,126.224
2018-01-06,-384.524,728.134,209.055,-275.512,-390.835,628.3310000000001,-664.2869999999999,-255.677,929.2479999999999,-775.0160000000001,105.941,126.521
2018-01-07,-386.374,727.8180000000001,209.431,-278.76,-392.216,631.447,-666.0350000000001,-256.61400000000003,928.534,-775.539,105.704,125.523
2018-01-08,-385.669,728.452,205.702,-276.896,-391.129,625.7080000000001,-664.948,-256.14899999999994,926.6999999999999,-775.755,106.38399999999999,122.48599999999999
2018-01-09,-386.127,727.6479999999999,211.89699999999996,-274.893,-392.233,635.6510000000001,-666.7579999999999,-256.771,933.483,-776.471,105.42,132.63
2018-01-10,-385.759,726.636,212.10999999999999,-273.365,-392.839,628.204,-666.113,-258.00300000000004,932.463,-776.1600000000001,105.485,128.42600000000002
2018-01-11,-384.024,727.526,210.57,-273.169,-392.571,634.601,-664.798,-257.002,931.5959999999999,-774.3299999999999,105.20599999999999,129.435
2018-01-12,-384.90599999999995,729.1569999999999,208.658,-275.867,-390.462,632.042,-665.21,-255.08600000000004,933.3110000000001,-775.03,106.643,125.256
2018-01-13,-383.864,729.309,209.20100000000002,-274.916,-390.834,634.982,-662.961,-253.266,933.2370000000001,-774.157,107.346,128.849
2018-01-14,-382.313,728.111,213.5,-273.889,-392.31100000000004,637.196,-659.051,-253.97800000000004,936.667,-772.651,105.08,132.75
2018-01-15,-382.184,726.212,208.642,-273.065,-393.19,631.015,-661.2239999999999,-257.46799999999996,931.3959999999998,-772.21,103.6,129.36
2018-01-16,-384.00800000000004,729.016,214.522,-275.30199999999996,-390.98499999999996,636.278,-664.249,-255.02399999999997,933.9430000000001,-775.3050000000001,106.955,137.746
2018-01-17,-387.107,728.117,214.981,-275.081,-392.822,634.444,-667.165,-255.86100000000002,936.7370000000001,-777.281,105.45299999999999,130.778
2018-01-18,-383.745,728.393,209.25300000000001,-272.76800000000003,-391.116,628.181,-663.8439999999999,-255.705,929.9290000000001,-774.246,106.04,126.21099999999998
2018-01-19,-387.48,726.694,213.08400000000003,-277.66599999999994,-393.925,628.854,-667.129,-257.441,932.104,-777.208,104.27,129.987
2018-01-20,-387.19899999999996,726.8710000000001,213.85199999999998,-277.857,-393.874,631.555,-666.582,-257.461,934.425,-776.574,103.31199999999998,128.966
2018-01-21,-384.62199999999996,727.614,213.93200000000002,-274.275,-392.23,633.2529999999999,-664.948,-256.394,933.406,-774.301,105.266,130.05899999999997
2018-01-22,-382.832,728.6859999999999,210.905,-273.572,-391.404,631.6659999999999,-662.567,-255.46399999999997,931.9049999999999,-773.273,106.646,129.186
2018-01-23,-383.893,728.098,209.164,-273.19599999999997,-391.714,631.574,-664.7579999999999,-255.793,930.442,-774.239,105.774,127.857
2018-01-24,-386.086,727.699,206.555,-273.11999999999995,-393.322,625.337,-665.812,-256.158,926.69,-775.184,105.643,126.493
2018-01-25,-384.566,728.924,214.49,-275.329,-391.852,634.506,-664.1729999999999,-255.70100000000002,933.405,-774.842,106.03299999999999,129.97400000000002
2018-01-26,-383.608,729.0649999999999,211.40100000000004,-274.246,-391.446,630.07,-663.886,-255.343,929.973,-774.775,106.918,126.466
2018-01-27,-383.69100000000003,727.7560000000001,207.71900000000002,-272.24899999999997,-391.474,628.359,-663.8069999999999,-255.90799999999996,931.8969999999999,-775.227,105.875,130.054
2018-01-28,-384.85999999999996,729.638,213.25500000000002,-274.24899999999997,-390.398,631.409,-665.5409999999999,-254.405,931.428,-772.983,108.215,140.087
2018-01-29,-382.61,727.056,213.929,-271.969,-392.607,629.827,-662.516,-256.67699999999996,932.6809999999999,-773.7239999999999,105.039,133.64000000000001
2018-01-30,-383.95,725.109,209.38000000000002,-273.981,-394.857,627.917,-664.115,-258.732,928.848,-774.087,102.609,124.351
2018-01-31,-384.793,725.392,210.53000000000003,-275.463,-394.11,629.507,-664.447,-258.002,929.932,-776.643,102.94200000000001,130.11
2018-02-01,-381.538,725.839,206.388,-271.57399999999996,-393.818,631.136,-661.8100000000001,-257.817,927.535,-772.246,103.28699999999999,125.891
2018-02-02,-384.759,728.114,210.946,-273.766,-392.856,628.568,-664.806,-255.718,928.535,-776.364,105.33099999999999,135.005
2018-02-03,-386.893,723.728,209.042,-275.356,-394.757,632.449,-665.832,-258.739,928.213,-776.616,102.859,129.002
2018-02-04,-386.471,728.54,212.80100000000002,-275.596,-391.69100000000003,633.8470000000001,-663.8270000000001,-255.21500000000003,931.474,-775.682,104.53299999999999,132.903
